"Matching number;App list;Guidepost update"
"1000;410;0.005213725147768855"
"1000;410;0.03130441694520414"
"1000;410;0.005602665012702346"
"1000;410;0.11912942491471767"
"1000;410;0.32931905798614025"
"1000;410;0.01884957286529243"
"1000;410;0.12612917786464095"
"1000;410;0.013469788013026118"
"1000;410;0.00861483602784574"
"1000;410;0.0433913990855217"
"1000;410;0.020678618922829628"
"1000;410;0.2922427449375391"
"1000;410;0.005163382971659303"
"1000;410;0.006260514026507735"
"1000;410;0.1179975331760943"
"1000;410;0.15766252507455647"
"1000;410;0.35420611617155373"
"1000;410;0.015044222120195627"
"1000;410;0.098188386997208"
"1000;410;0.0972192280460149"
"1000;410;0.010495494119822979"
"1000;410;0.04161201720125973"
"1000;410;0.046475387178361416"
"1000;410;0.01914121094159782"
"1000;410;0.18843704205937684"
"1000;410;0.0498719229362905"
"1000;410;0.06238130293786526"
"1000;410;0.21948214014992118"
"1000;410;0.022056801011785865"
"1000;410;0.013245539972558618"
"1000;410;0.005220015067607164"
"1000;410;0.11897154105827212"
"1000;410;0.0713912881910801"
"1000;410;0.01587361888960004"
"1000;410;0.03259829105809331"
"1000;410;0.04445559112355113"
"1000;410;0.12540002795867622"
"1000;410;0.006269690813496709"
"1000;410;0.04011814296245575"
"1000;410;0.023186234990134835"
"1000;410;0.016345631098374724"
"1000;410;0.2950474738609046"
"1000;410;0.023021267959848046"
"1000;410;0.12787738209590316"
"1000;410;0.01039807009510696"
"1000;410;0.047008787048980594"
"1000;410;0.02059819409623742"
"1000;410;0.039472616044804454"
"1000;410;0.029167601838707924"
"1000;410;0.05573876202106476"
"1000;410;0.015327953966334462"
"1000;410;0.2741446050349623"
"1000;410;0.03197096521034837"
"1000;410;0.011301557999104261"
"1000;410;0.1284388629719615"
"1000;410;0.1753507039975375"
"1000;410;0.36947184219025075"
"1000;410;0.015938616823405027"
"1000;410;0.0945963729172945"
"1000;410;0.007944105891510844"
"1000;410;0.10484258504584432"
"1000;410;0.010322955902665854"
"1000;410;0.04140030196867883"
"1000;410;0.031349811935797334"
"1000;410;0.1418020820710808"
"1000;410;0.1423883461393416"
"1000;410;0.7218033790122718"
"1000;410;0.07899506599642336"
"1000;410;0.01585059496574104"
"1000;410;0.03556648106314242"
"1000;410;0.041622973047196865"
"1000;410;0.14818469807505608"
"1000;410;0.005986022995784879"
"1000;410;0.035824905848130584"
"1000;410;0.01599281281232834"
"1000;410;0.2979593249037862"
"1000;410;0.01949477894231677"
"1000;410;0.13982233288697898"
"1000;410;0.01812390610575676"
"1000;410;0.15152564481832087"
"1000;410;0.005900469142943621"
"1000;410;0.0879207958932966"
"1000;410;0.10747577506117523"
"1000;410;0.34621932287700474"
"1000;410;0.014570069033652544"
"1000;410;0.005542779108509421"
"1000;410;0.09479904803447425"
"1000;410;0.023198124021291733"
"1000;410;0.044195633148774505"
"1000;410;0.03165277396328747"
"1000;410;0.04349845182150602"
"1000;410;0.12667006300762296"
"1000;410;0.006412000162526965"
"1000;410;0.40406464622356"
"1000;410;0.01614432199858129"
"1000;410;0.3741149289999157"
"1000;410;0.031652147183194757"
"1000;410;0.1590348652098328"
"1000;410;0.02593774115666747"
"1000;410;0.025068104965612292"
"1000;410;0.13135732407681644"
"1000;410;0.10250182496383786"
"1000;410;0.11742662801407278"
"1000;410;0.005463085835799575"
"1000;410;0.09478795994073153"
"1000;410;0.019647619919851422"
"1000;410;0.041609290055930614"
"1000;410;0.2505541848950088"
"1000;410;0.01475084014236927"
"1000;410;0.005992435151711106"
"1000;410;0.0072714099660515785"
"1000;410;0.006689211120828986"
"1000;410;0.030692334985360503"
"1000;410;0.04757840698584914"
"1000;410;0.016259307973086834"
"1000;410;0.09651354793459177"
"1000;410;0.3983833589591086"
"1000;410;0.016960051842033863"
"1000;410;0.7667528849560767"
"1000;410;0.04368040501140058"
"1000;410;0.018543372163549066"
"1000;410;0.016583448043093085"
"1000;410;0.015284165972843766"
"1000;410;0.005635185167193413"
"1000;410;0.03225753898732364"
"1000;410;0.13391792285256088"
"1000;410;0.005309300031512976"
"1000;410;0.01893962500616908"
"1000;410;0.14221970504149795"
"1000;410;0.01388259301893413"
"1000;410;0.00910971499979496"
"1000;410;0.047796307131648064"
"1000;410;0.01898556505329907"
"1000;410;0.019100954988971353"
"1000;410;0.0053437259048223495"
"1000;410;0.37001509102992713"
"1000;410;0.014840079005807638"
"1000;410;0.09655226510949433"
"1000;410;0.5298557039350271"
"1000;410;0.07308543310500681"
"1000;410;0.02103271009400487"
"1000;410;0.13954691286198795"
"1000;410;0.03285352396778762"
"1000;410;0.05085140187293291"
"1000;410;0.02141545806080103"
"1000;410;0.028901950921863317"
"1000;410;0.09666289296001196"
"1000;410;0.11335727898404002"
"1000;410;0.007261028978973627"
"1000;410;0.017555648926645517"
"1000;410;0.3235662719234824"
"1000;410;0.01506234216503799"
"1000;410;0.010188919957727194"
"1000;410;0.06524549890309572"
"1000;410;0.02042570081539452"
"1000;410;0.041647168109193444"
"1000;410;0.05255114706233144"
"1000;410;0.2372050960548222"
"1000;410;0.017916792072355747"
"1000;410;0.005480143940076232"
"1000;410;0.09108857717365026"
"1000;410;0.04234507190994918"
"1000;410;0.020490152994170785"
"1000;410;0.14238523412495852"
"1000;410;0.033655819948762655"
"1000;410;0.12195044197142124"
"1000;410;0.16046835295856"
"1000;410;0.01962282182648778"
"1000;410;0.013126305071637034"
"1000;410;0.006413243943825364"
"1000;410;0.12770741782151163"
"1000;410;0.06667590490542352"
"1000;410;0.03284778795205057"
"1000;410;0.05068814312107861"
"1000;410;0.12926027597859502"
"1000;410;0.005809879163280129"
"1000;410;0.03301786305382848"
"1000;410;0.005575000075623393"
"1000;410;0.12727104406803846"
"1000;410;0.3137593169230968"
"1000;410;0.015663892962038517"
"1000;410;0.01090848888270557"
"1000;410;0.05688073788769543"
"1000;410;0.020468778908252716"
"1000;410;0.048945636954158545"
"1000;410;0.06764093483798206"
"1000;410;0.048530295956879854"
"1000;410;0.015697314869612455"
"1000;410;0.2748112331610173"
"1000;410;0.02397988410666585"
"1000;410;0.0058759760577231646"
"1000;410;0.005217453930526972"
"1000;410;0.09878604719415307"
"1000;410;0.11732536996714771"
"1000;410;0.4550997270271182"
"1000;410;0.023095265962183475"
"1000;410;0.1631983791012317"
"1000;410;0.026266556000337005"
"1000;410;0.1294856988824904"
"1000;410;0.01041217683814466"
"1000;410;0.05432086391374469"
"1000;410;0.048836110858246684"
"1000;410;0.03269691299647093"
"1000;410;0.18415170814841986"
"1000;410;0.048988211899995804"
"1000;410;0.14143874985165894"
"1000;410;0.1904018661007285"
"1000;410;0.6721188791561872"
"1000;410;0.03438322595320642"
"1000;410;0.10584277613088489"
"1000;410;0.027482768055051565"
"1000;410;0.014345315983518958"
"1000;410;0.005282383877784014"
"1000;410;0.013107000151649117"
"1000;410;0.009999945992603898"
"1000;410;0.06382710905745625"
"1000;410;0.011278927093371749"
"1000;410;0.042348305927589536"
"1000;410;0.005651974119246006"
"1000;410;0.10134615795686841"
"1000;410;0.011758249020203948"
"1000;410;0.011045200051739812"
"1000;410;0.07004455896094441"
"1000;410;0.07915580901317298"
"1000;410;0.22270457400009036"
"1000;410;0.005281790159642696"
"1000;410;0.034785178024321795"
"1000;410;0.016248479951173067"
"1000;410;0.3891901350580156"
"1000;410;0.014964837115257978"
"1000;410;0.29272289387881756"
"1000;410;0.03029751405119896"
"1000;410;0.14493311196565628"
"1000;410;0.06495158793404698"
"1000;410;0.021679863100871444"
"1000;410;0.1868096438702196"
"1000;410;0.05254564597271383"
"1000;410;0.24972254410386086"
"1000;410;0.022189701907336712"
"1000;410;0.01493284897878766"
"1000;410;0.018622294068336487"
"1000;410;0.01725919800810516"
"1000;410;0.09978559706360102"
"1000;410;0.11729224701412022"
"1000;410;0.4008969448041171"
"1000;410;0.006777056958526373"
"1000;410;0.04161162208765745"
"1000;410;0.023001772118732333"
"1000;410;0.12503442890010774"
"1000;410;0.14478165190666914"
"1000;410;0.8287778310477734"
"1000;410;0.030944183934479952"
"1000;410;0.04593083797954023"
"1000;410;0.02217251993715763"
"1000;410;0.2723987258505076"
"1000;410;0.005446702940389514"
"1000;410;0.015753983054310083"
"1000;410;0.12459188001230359"
"1000;410;0.016151014948263764"
"1000;410;0.02007279801182449"
"1000;410;0.014687018934637308"
"1000;410;0.043190555879846215"
"1000;410;0.048825056059286"
"1000;410;0.1950454250909388"
"1000;410;0.022860841127112508"
"1000;410;0.015789128141477704"
"1000;410;0.00563478609547019"
"1000;410;0.02585133700631559"
"1000;410;0.01961091998964548"
"1000;410;0.006756327813491225"
"1000;410;0.00556018203496933"
"1000;410;0.03007638407871127"
"1000;410;0.1461448329500854"
"1000;410;0.03335865307599306"
"1000;410;0.009863205021247268"
"1000;410;0.060820217011496425"
"1000;410;0.033147807931527495"
"1000;410;0.1525806630961597"
"1000;410;0.1994045430328697"
"1000;410;0.8075441149994731"
"1000;410;0.02649549813941121"
"1000;410;0.10743300593458116"
"1000;410;0.06543195596896112"
"1000;410;0.029046559939160943"
"1000;410;0.014899540925398469"
"1000;410;0.014289097860455513"
"1000;410;0.04037954704836011"
"1000;410;0.019520508125424385"
"1000;410;0.0475132679566741"
"1000;410;0.049151046900078654"
"1000;410;0.2058168810326606"
"1000;410;0.01261719292961061"
"1000;410;0.05349023803137243"
"1000;410;0.01701695006340742"
"1000;410;0.264097228879109"
"1000;410;0.005511005874723196"
"1000;410;0.005728111136704683"
"1000;410;0.09860272100195289"
"1000;410;0.0314903911203146"
"1000;410;0.13137014606036246"
"1000;410;0.020613213069736958"
"1000;410;0.1299159899353981"
"1000;410;0.1768792651128024"
"1000;410;0.017267493065446615"
"1000;410;0.017094986978918314"
"1000;410;0.0061787141021341085"
"1000;410;0.0346957859583199"
"1000;410;0.1290217109490186"
"1000;410;0.006226621102541685"
"1000;410;0.1084339339286089"
"1000;410;0.01961106201633811"
"1000;410;0.040931520983576775"
"1000;410;0.015025901142507792"
"1000;410;0.07489117188379169"
"1000;410;0.7386726341210306"
"1000;410;0.03834660607390106"
"1000;410;0.012827555881813169"
"1000;410;0.012155599892139435"
"1000;410;0.059157463954761624"
"1000;410;0.033374163089320064"
"1000;410;0.13307196204550564"
"1000;410;0.01627998217009008"
"1000;410;0.09501214209012687"
"1000;410;0.005154534941539168"
"1000;410;0.5095491821411997"
"1000;410;0.024420175002887845"
"1000;410;0.29756725509651005"
"1000;410;0.021459706127643585"
"1000;410;0.015377552947029471"
"1000;410;0.13185226707719266"
"1000;410;0.03135786601342261"
"1000;410;0.014113490004092455"
"1000;410;0.00542482896707952"
"1000;410;0.04217819799669087"
"1000;410;0.08945078402757645"
"1000;410;0.026287691202014685"
"1000;410;0.023936084005981684"
"1000;410;0.1550106129143387"
"1000;410;0.11459671705961227"
"1000;410;0.005683365976437926"
"1000;410;0.031122850952669978"
"1000;410;0.01848307205364108"
"1000;410;0.1412011270876974"
"1000;410;0.005979170091450214"
"1000;410;0.10566757991909981"
"1000;410;0.025221608811989427"
"1000;410;0.15491533605381846"
"1000;410;0.05412669898942113"
"1000;410;0.02413914492353797"
"1000;410;0.049332207068800926"
"1000;410;0.017844566144049168"
"1000;410;0.3789131378289312"
"1000;410;0.012072418117895722"
"1000;410;0.011982517782598734"
"1000;410;0.08071139990352094"
"1000;410;0.059217294910922647"
"1000;410;0.493148973910138"
"1000;410;0.016454978147521615"
"1000;410;0.11396511388011277"
"1000;410;0.481225925963372"
"1000;410;0.018200773047283292"
"1000;410;0.355741024017334"
"1000;410;0.019905485911294818"
"1000;410;0.018235503928735852"
"1000;410;0.016550703905522823"
"1000;410;0.08483094605617225"
"1000;410;0.10223541781306267"
"1000;410;0.03927925880998373"
"1000;410;0.05183732509613037"
"1000;410;0.20270142517983913"
"1000;410;0.028452058089897037"
"1000;410;0.024113704916089773"
"1000;410;0.010757280047982931"
"1000;410;0.12406229902990162"
"1000;410;0.024902984965592623"
"1000;410;0.005259261000901461"
"1000;410;0.12761806999333203"
"1000;410;0.006295828148722649"
"1000;410;0.09677456202916801"
"1000;410;0.020051080966368318"
"1000;410;0.015157561050727963"
"1000;410;0.009574891068041325"
"1000;410;0.06627164501696825"
"1000;410;0.01051508099772036"
"1000;410;0.14084196905605495"
"1000;410;0.1495232458692044"
"1000;410;0.762063548900187"
"1000;410;0.02866256213746965"
"1000;410;0.048536275047808886"
"1000;410;0.02224430488422513"
"1000;410;0.07448653504252434"
"1000;410;0.026481192093342543"
"1000;410;0.42910804599523544"
"1000;410;0.015476963948458433"
"1000;410;0.30119721917435527"
"1000;410;0.029764923034235835"
"1000;410;0.04400659701786935"
"1000;410;0.017903458094224334"
"1000;410;0.13667845213785768"
"1000;410;0.04363871295936406"
"1000;410;0.076851402875036"
"1000;410;0.20434761117212474"
"1000;410;0.02118551218882203"
"1000;410;0.013587675988674164"
"1000;410;0.005357092944905162"
